sentence_index,sentence_text,raw_label,label_id,label_name,score,relevance_0_1,relevance_-1_1,ma_relevance_0_1
613,"Doug, you had mentioned some exciting news regarding PhonePe.",LABEL_2,2,LABEL_2,0.754785,0.919079,0.838158,0.85793
614,"I was wondering if you could share any details around the business, around the growth or profitability today?",LABEL_2,2,LABEL_2,0.488202,0.831107,0.662213,0.850372
615,And then just as another question.,LABEL_1,1,LABEL_1,0.436989,0.484206,-0.041587,0.825009
616,"John David in your prepared remarks, you mentioned that ROI is an interesting stat that I think it's the highest it's been since 2016.",LABEL_2,2,LABEL_2,0.893587,0.964884,0.929767,0.826873
617,Is there a way to maybe put into context just how high you think your ROI can go and where some of these newer investments rank as you think about the trajectory for your return on investment?,LABEL_2,2,LABEL_2,0.649277,0.884261,0.768523,0.846179
618,Thank you so much.,LABEL_1,1,LABEL_1,0.453833,0.489765,-0.03047,0.824584
619,"Kath McLay

I'll pick up the one on just on PhonePe.",LABEL_1,1,LABEL_1,0.538582,0.517732,0.025464,0.805253
620,I mean the PhonePe business to by the end of 31st of January hit 1.7 trillion TPV and they have something like 310 million transactions daily.,LABEL_2,2,LABEL_2,0.962986,0.987785,0.975571,0.830103
621,"It's a very strong business, and we're excited to make the announcement that they are going to commence their preparation towards IPO.",LABEL_2,2,LABEL_2,0.947586,0.982704,0.965407,0.831021
622,That's a significant milestone for PhonePe.,LABEL_2,2,LABEL_2,0.513413,0.839426,0.678853,0.826378
623,I think who's also going to celebrate its 10-year anniversary this year.,LABEL_2,2,LABEL_2,0.917781,0.972868,0.945735,0.847864
624,So their business spans both financial services through the technology solutions and excited to be able to make that announcement.,LABEL_2,2,LABEL_2,0.931009,0.977233,0.954466,0.851645
625,"John David Rainey

On ROI, first, I think we're fortunate to be a 63-year-old company that has the type of opportunities to invest in itself and drive the returns that we see.",LABEL_2,2,LABEL_2,0.933548,0.978071,0.956141,0.853134
626,"I mentioned supply chain automation as one example, but there are many, but these are returns that are approaching 20% in some cases.",LABEL_2,2,LABEL_2,0.971635,0.99064,0.981279,0.861662
627,The standard that we're holding ourselves to is that we want to see our ROI go up every single year.,LABEL_2,2,LABEL_2,0.782263,0.928147,0.856294,0.860344
628,And we've seen that result over the last couple of years.,LABEL_2,2,LABEL_2,0.519187,0.841332,0.682663,0.853614
629,And so I'd hope that we'd be able to get to historical highs over some period of time.,LABEL_2,2,LABEL_2,0.646558,0.883364,0.766729,0.849606
630,But we want to continue to see these investments pay off with our ROI going up.,LABEL_2,2,LABEL_2,0.886062,0.9624,0.924801,0.856939
631,"Operator

Thank you.",LABEL_2,2,LABEL_2,0.442805,0.816126,0.632251,0.857415
632,Our next question is from Rupesh Parikh with Oppenheimer.,LABEL_1,1,LABEL_1,0.495654,0.503566,-0.002869,0.837735
633,Please proceed with your question.,LABEL_2,2,LABEL_2,0.413914,0.806592,0.613183,0.83211
634,"Rupesh Parikh

Good morning, and thanks for taking my questions.",LABEL_2,2,LABEL_2,0.565718,0.856687,0.713374,0.833389
635,I'll be quick here.,LABEL_1,1,LABEL_1,0.522219,0.512332,0.014664,0.834796
636,"Just as we look forward this year, I think free cash flow was down versus last year.",LABEL_2,2,LABEL_2,0.956658,0.985697,0.971394,0.835836
637,I just want to get a sense if we're getting closer to a positive free cash flow inflection?,LABEL_1,1,LABEL_1,0.588033,0.534051,0.058102,0.818326
638,"And then we did see an increase in dividends, so just any updated thoughts on capital allocation going forward?",LABEL_2,2,LABEL_2,0.638701,0.880771,0.761543,0.837876
639,"John David Rainey

Sure.",LABEL_2,2,LABEL_2,0.778253,0.926823,0.853647,0.858331
640,"I'll take that, Rupesh, good to speak with you.",LABEL_1,1,LABEL_1,0.438119,0.484579,-0.040842,0.83317
641,We do feel like we're getting really close to both in earnings and a free cash flow inflection as you look at the benefits of a lot of these changes in our business just becoming larger as the composition of our overall business.,LABEL_2,2,LABEL_2,0.932531,0.977735,0.95547,0.832922
642,"And hopefully, our capital allocation reflects the conviction and excitement that we have in our business.",LABEL_2,2,LABEL_2,0.89027,0.963789,0.927578,0.83914
643,We announced a 13% increase in our dividend.,LABEL_2,2,LABEL_2,0.940051,0.980217,0.960433,0.839508
644,Our plan this year assumes that we're going to buy back more stock than we did last year.,LABEL_2,2,LABEL_2,0.947495,0.982673,0.965347,0.83978
645,"And certainly, if the early reaction to today's announcement is any indication, we have an opportunity too right now.",LABEL_2,2,LABEL_2,0.447652,0.817725,0.63545,0.831762
646,But we're also going to invest in our business with CapEx.,LABEL_2,2,LABEL_2,0.919056,0.973288,0.946577,0.830895
647,And so I think we can be very balanced there going forward with both returning cash to shareholders and investing in ourselves.,LABEL_2,2,LABEL_2,0.942896,0.981156,0.962311,0.833545
648,"Operator

Thank you.",LABEL_2,2,LABEL_2,0.442805,0.816126,0.632251,0.832285
649,"At this time, we've reached the end of the question-and-answer session.",LABEL_1,1,LABEL_1,0.565742,0.526695,0.04339,0.814451
650,And I'll turn the call over to management for closing remarks.,LABEL_1,1,LABEL_1,0.533813,0.516158,0.022317,0.792139
651,"Doug McMillon

Yes, this is Doug.",LABEL_2,2,LABEL_2,0.880694,0.960629,0.921258,0.799365
652,John David just mentioned how old we are.,LABEL_2,2,LABEL_2,0.924938,0.975229,0.950459,0.822948
653,What went through my mind was we feel young.,LABEL_1,1,LABEL_1,0.491791,0.502291,-0.005418,0.807733
654,"Like if you look at what's happening around the company, whether it's what we're doing with tech or moving to this new office location, there's a lot of freshness and newness and the momentum is helping to fuel that.",LABEL_2,2,LABEL_2,0.503408,0.836125,0.672249,0.806705
655,We're really pleased to see that the consistent momentum in the fourth quarter showed up in our results.,LABEL_2,2,LABEL_2,0.691502,0.898196,0.796391,0.825998
656,"We're obviously known for saving people money, but we're increasingly saving them time and that matters, and it's driving our growth.",LABEL_2,2,LABEL_2,0.882148,0.961109,0.922218,0.824768
657,"And not only are -- is the team executing in the short term with things like unit growth and market share improvements and pricing investments and inventory management, but they're building for the long term and seeing ROI grow at the same time.",LABEL_2,2,LABEL_2,0.800841,0.934277,0.868555,0.84478
658,And I'm really impressed by that and grateful for that.,LABEL_1,1,LABEL_1,0.502871,0.505947,0.001895,0.826038
659,It's awesome to be in the position we are for international.,LABEL_1,1,LABEL_1,0.477446,0.497557,-0.014885,0.804575
660,"International has got a really bright future, had a really strong year yet again on top of strong years in the past.",LABEL_2,2,LABEL_2,0.943821,0.981461,0.962922,0.829419
661,All three segments had a good year.,LABEL_1,1,LABEL_1,0.470241,0.495179,-0.019641,0.805291
662,"So we feel like we're in a good spot to start the year, and we'll just stay focused on playing offense and making the most of our opportunity.",LABEL_2,2,LABEL_2,0.864684,0.955346,0.910691,0.804869
663,Thank you all for dialing in.,LABEL_2,2,LABEL_2,0.467279,0.824202,0.648404,0.797069
664,"Operator

This concludes today's conference.",LABEL_2,2,LABEL_2,0.508732,0.837882,0.675763,0.789829
665,You may disconnect your lines at this time.,LABEL_2,2,LABEL_2,0.511553,0.838813,0.677625,0.790883
666,Thank you for your participation.,LABEL_1,1,LABEL_1,0.478792,0.498001,-0.013997,0.767119
